repo_name,readme_length,github_wiki_length,readme_completeness,docstring_coverage,documentation_percentage,documentation_up_to_date,documentation_readability,code_examples_ratio
django-otp-yubikey,2417,0,0.1333333333333333,0.1509433962264151,0.1512125534950071,0.1935483870967742,14.006133610245762,0.0
django-permission2,7011,0,0.4,0.1590909090909091,0.2015579357351509,0.078125,31.49176950742768,0.0
django_pyoidc,6533,0,0.4,0.3176100628930817,0.1247172372191223,0.1443298969072164,15.59101555751425,0.0
django-scrubber,12835,0,0.0666666666666666,0.1627906976744186,0.1079590228526398,0.25,13.46759217750057,0.0
django-secrets,2829,0,0.2,0.0833333333333333,0.1156462585034013,0.0909090909090909,13.634705882352945,0.0
django-two-factor-auth,3428,0,0.2666666666666666,0.1422535211267605,0.1041855643384735,0.0494791666666666,16.51937281861449,0.0
django-wsgi,1239,0,0.2,0.4666666666666666,0.3490945674044265,0.2727272727272727,15.731978513230946,0.0
django-x509,18045,0,0.4666666666666667,0.1644444444444444,0.0562897699461576,0.180327868852459,19.8219459770504,0.0
DNS-Security,9452,0,0.3333333333333333,0.8433734939759038,0.1086807928913192,0.2857142857142857,22.448743224364343,0.0
scaffold,2160,0,0.2,0.6726342710997443,0.3198401667824878,0.3018867924528302,10.701696239997332,0.0
drf-recaptcha,5936,0,0.1333333333333333,0.0,0.0161127895266868,0.0689655172413793,17.9805400847728,0.0
drf-simple-oauth2,5861,0,0.3333333333333333,0.46,0.0823104693140794,0.074074074074074,14.622126984126986,0.0
dtPyAppFramework,8941,0,0.5333333333333333,0.7206931702344547,0.1875829523669075,0.5028571428571429,32.74128095396628,0.0
DTP-password-manager,10341,0,0.0666666666666666,0.0666666666666666,0.0803443328550932,0.0,11.150286039756905,0.0
dumbpw,4331,0,0.1333333333333333,0.5370370370370371,0.1844660194174757,0.0,15.418543823326434,0.0
dynamodblock,21347,0,0.3333333333333333,0.3770491803278688,0.2401536983669548,0.8571428571428571,15.303667266540256,0.0
carbon,2416,0,0.2666666666666666,0.609375,0.0527093596059113,0.0,17.458663967611333,0.0
fossil,2744,0,0.2666666666666666,0.7551020408163265,0.0565770862800565,0.0,18.079200904636263,0.0
fusion,4210,0,0.1333333333333333,0.7819148936170213,0.0897580191333708,0.1693548387096774,23.66956805759232,0.0
helium,2484,0,0.2666666666666666,0.6631578947368421,0.0606207565470417,0.0,17.35428944246738,0.0
iron,2871,0,0.2666666666666666,0.6193548387096774,0.0680489101541733,0.0,20.96876947040499,0.0
neon,2330,0,0.2666666666666666,0.6666666666666665,0.0647336480107889,0.0,16.67198734844491,0.0
plasma,2246,0,0.2666666666666666,0.5912208504801097,0.0552018915969443,0.0,17.600952380952382,0.0
eduMFA,5596,0,0.3333333333333333,0.3998466551658041,0.2139459244889204,0.031578947368421,11.711617442707963,0.0
coincurve,2413,0,0.0666666666666666,0.233502538071066,0.2261286456252497,0.0533333333333333,28.80271276177908,0.0
email-hunter,4851,0,0.2,0.4615384615384615,0.3964194373401534,0.0,13.035351238858134,0.0
encryptiontools-pypi,3340,0,0.2,0.4347826086956521,0.2127107652399481,0.6052631578947368,33.186188216686446,0.0
endesive,3978,0,0.0666666666666666,0.0,0.1489554950045413,0.0112540192926045,19.97884176492964,0.0
envseal,1271,0,0.1333333333333333,0.975609756097561,0.1791269443050677,0.24,22.23912568468241,0.0
etoolkit,13658,0,0.3333333333333333,1.0,0.2388146426496223,0.0625,13.49746756201084,0.0
EzEmailMXVerifier,24957,0,0.2666666666666666,0.4929577464788732,0.1429508196721311,0.6538461538461539,22.52407507989004,0.0
facedancer,6492,0,0.3333333333333333,0.580335731414868,0.2622862007584552,0.1775956284153005,18.49458688250525,0.0
faraday,6556,9027,0.4666666666666667,0.1794154228855721,0.1087279749799189,0.0033370411568409,32.589081473793456,0.0
fast-file-encryption,2893,0,0.2666666666666666,0.6412213740458015,0.2398058252427184,0.4642857142857143,12.874801983161134,0.0
fastaccesslimiter,17572,0,0.2666666666666666,0.5142857142857142,0.1230982019363762,0.3636363636363636,12.374138145440554,0.0
fastapi-jwt-harmony,9683,0,0.4,0.4242424242424242,0.2441140024783147,0.2740740740740741,27.192120589548903,0.0
fastCrypter,7555,0,0.4,0.9758064516129032,0.2475915221579961,0.15,27.06953038674033,0.0
fastratelimiter,17930,0,0.2666666666666666,0.4766355140186916,0.2037292817679558,0.4210526315789473,18.617638636210504,0.0
FHConfParser,7766,0,0.2666666666666666,0.5365853658536586,0.5059445178335535,0.3125,15.710293964777415,0.0
FHMake,7968,0,0.2666666666666666,1.0,0.3146853146853147,1.0,16.738051163231848,0.0
python-fido2,4378,0,0.4,0.2836624775583483,0.204314182743269,0.0043859649122807,13.71689207735496,0.0
figtion,4036,0,0.1333333333333333,0.1714285714285714,0.0483516483516483,0.4,12.972978890989292,0.0
file-validator,5749,0,0.0666666666666666,0.7614678899082569,0.1175474254742547,0.2575757575757575,25.52872282843298,0.0
fingerprint-pro-server-api-python-sdk,22176,0,0.4666666666666667,0.932746196957566,0.3891962964992055,0.4683544303797468,18.888152854195884,0.0
firebase-scrypt-python,2765,0,0.1333333333333333,0.4545454545454545,0.320754716981132,0.1666666666666666,16.425033557046984,0.0
firewheel,6439,0,0.2,0.448744769874477,0.2752265694076038,0.0504540867810292,13.90358834075587,0.0
capa,21899,0,0.4,0.2503793626707132,0.1219595542917119,0.0109119251753702,17.623579312647788,0.0
fnfqueue,1886,0,0.0,0.4285714285714285,0.177449168207024,0.1818181818181818,14.331666666666669,0.0
python-focsec,2197,0,0.1333333333333333,0.6041666666666666,0.2447183098591549,0.8095238095238095,23.90032702237522,0.0
fs,8742,0,0.2666666666666666,0.2040816326530612,0.1731066460587326,0.0357142857142857,19.949570609870843,0.0
fsr-tools,1299,0,0.1333333333333333,0.7058823529411765,0.6564885496183206,0.2,26.17188824662813,0.0
python-fuzzy-extractor,2772,0,0.2666666666666666,0.6842105263157895,0.394990366088632,0.25,13.845383538760217,0.0
x-gal,14691,0,0.2,0.9849397590361444,0.1655371129418449,1.2727272727272727,26.60405217719629,0.0
gcve,4402,0,0.2,0.6923076923076923,0.1995412844036697,0.25,22.91058823529412,0.0
gdmongolite,15357,0,0.4,0.7452830188679245,0.1275812179402867,0.1902654867256637,35.52228410455342,0.0
gemato,3025,0,0.1333333333333333,0.3350694444444444,0.1504319058996508,0.0,15.112758620689656,0.0
generaptor,3905,0,0.3333333333333333,0.8116883116883116,0.0622680412371134,0.0129870129870129,18.414366197183103,0.0
geofence-validator,17574,0,0.4,0.8503401360544217,0.4006568144499179,0.4883720930232558,15.372003185431872,0.0
gethash,3452,0,0.2,0.2207207207207207,0.1665857212238951,0.1384615384615384,12.1104969745065,0.0
ggshield,8450,0,0.4,0.4300168634064081,0.1370176187282814,0.0045871559633027,12.52330368680746,0.0
workflows,18304,0,0.4,0.6417910447761195,0.3033407572383073,0.019047619047619,17.23057237676188,0.0
Ghostpeek,4851,0,0.3333333333333333,0.2222222222222222,0.0616591928251121,0.0,22.424705882352946,0.0
giis-signer,15049,0,0.1333333333333333,0.95,0.2261989978525411,1.0,18.73294849737581,0.0
github_package_scanner,17858,0,0.5333333333333333,0.9478346456692912,0.1590153314618873,0.2977272727272727,26.73776808875579,0.0
GitSnipe,5070,0,0.3333333333333333,0.5,0.0349854227405247,0.0,14.520356472795502,0.0
GitSpyX,9440,0,0.5333333333333333,0.5833333333333334,0.0368421052631578,0.0,17.047584250420694,0.0
gitupdater,163,0,0.0,0.0,0.0298507462686567,0.5,0.0,0.0
KEK,2497,0,0.1333333333333333,0.0301507537688442,0.0045425048669695,0.1680672268907563,30.385481927710845,0.0
python-gnupg,6,0,0.0,0.6748633879781419,0.2973236537002925,0.1111111111111111,11.422305824825983,0.0
goodsync,2623,0,0.1333333333333333,0.75,0.2772861356932153,0.5555555555555556,16.564588430437492,0.0
gpp-decrypt,4221,0,0.1333333333333333,0.6923076923076923,0.149746192893401,0.2857142857142857,20.236563286945,0.0
Gradus,5638,0,0.2,0.0588235294117647,0.0264705882352941,0.0,24.49551781275891,0.0
graphene-protector,10448,0,0.3333333333333333,0.010204081632653,0.0344686089454247,0.1428571428571428,20.50899503808792,0.0
grim,27360,0,0.5333333333333333,0.873015873015873,0.1400894187779433,0.0,24.66874166957057,0.0
gtfo,4470,1745,0.3333333333333333,0.3333333333333332,0.0416666666666666,0.0,24.059880481513336,0.0
haliosai-python-sdk,8249,0,0.4666666666666667,0.6301369863013698,0.2157464212678936,0.09375,23.821252415925787,0.0
hash-id,8843,0,0.4666666666666667,0.84375,0.1208244491826581,0.375,29.44299950908199,0.0
hexaeight-agent,4008,0,0.4666666666666667,0.8729508196721312,0.1330299317346402,0.0181818181818181,14.634763317266104,0.0
horcrux,20673,0,0.5333333333333333,0.8604651162790699,0.2405688327078807,0.0679611650485436,18.500035842293908,0.0
httpx-secure,2775,0,0.0666666666666666,0.0857142857142857,0.0389344262295082,0.0,18.2031112199902,0.0
mdtex2html,2765,0,0.1333333333333333,0.7272727272727273,0.1902985074626865,0.1666666666666666,13.243282828282826,0.0
orca-toolbox,165,0,0.0,0.0619469026548672,0.032798009500113,0.0,0.0,0.0
id,3595,0,0.1333333333333333,0.2068965517241379,0.1414219474497681,0.0476190476190476,19.000682976554533,0.0
inex_library,35008,0,0.4,0.7716535433070866,0.3457471264367816,0.8953488372093024,56.27004463611267,0.0
intelmq,13,111049,0.0,0.3695121951219512,0.1438532811156748,0.6039279869067103,12.774704159040834,0.0
inverse_code,26531,0,0.2,0.7528089887640449,0.1809128630705394,0.6119402985074627,48.96710898363576,0.0
invoke-release,18396,0,0.2666666666666666,0.17,0.0772257747171667,0.2666666666666666,15.420136812639232,0.0
iocparser,6703,0,0.2666666666666666,0.9096045197740112,0.2408227024212444,0.3052631578947368,71.55077030162413,0.0
IPFindX,20325,0,0.6,0.9,0.0875,0.0,35.210776699029125,0.0
ivre,6792,0,0.4,0.3238419039524012,0.056363393810032,0.025830258302583,13.357582613398616,0.0
jaegis-RAVERSE,265170,0,0.8666666666666667,0.918525703200776,0.164744032746797,0.6417624521072797,25.47882574704163,0.0
joern-lib,5419,0,0.3333333333333333,0.875,0.0455255959359124,0.0208333333333333,17.98202947003467,0.0
josepy,584,0,0.0,0.2925311203319502,0.1937748654341212,0.0039215686274509,43.20375,0.0
joserfc,3405,0,0.2666666666666666,0.143030303030303,0.0893500925655266,0.3674242424242424,17.755147143020725,0.0
jpeglib,3736,0,0.2666666666666666,0.5805471124620061,0.2693686671862821,0.1759259259259259,17.707920884889393,0.0
JsHunter,18369,0,0.4,0.704,0.1076047594412829,0.0,28.18912134819003,0.0
jsntlib,386,0,0.1333333333333333,0.0125,0.1078514498897744,0.0,0.0,0.0
mitmproxy-ban,501,0,0.1333333333333333,0.0,0.090923066172874,0.0481867858917039,12.368520222748476,0.0
py-jws-algorithms,7143,0,0.3333333333333333,0.3191489361702128,0.1101141924959216,0.1944444444444444,24.700700954400848,0.0
python-jwt,2578,0,0.1333333333333333,0.0350877192982456,0.1559228650137741,0.0897435897435897,16.614909771876068,0.0
keccaky,844,0,0.0666666666666666,0.05,0.073555166374781,0.1176470588235294,27.56803738317757,0.0
secrets-manager,15216,0,0.2666666666666666,0.2138275124732715,0.1159386068476977,0.001466275659824,39.13754007739082,0.0
KeyDive,8099,0,0.2666666666666666,0.7010309278350515,0.3721652687169928,0.1153846153846153,15.068737891699296,0.0
keysec,6986,0,0.2,0.0208333333333333,0.0784615384615384,0.0,15.12019792258798,0.0
keyt,4889,0,0.2,0.4583333333333332,0.1975609756097561,0.0,8.726579234972679,0.0
knowsmore,8477,0,0.1333333333333333,0.0866807610993657,0.0658090976882923,0.0194552529182879,18.247025833221787,0.0
Krakipy,2926,0,0.3333333333333333,0.5566037735849056,0.5751824817518248,0.1304347826086956,45.19092771303714,0.0
kryptomime,2056,0,0.2,0.1916376306620209,0.1537324464153732,0.1282051282051282,20.60649642492339,0.0
launch-cert-tool,4050,0,0.3333333333333333,0.2352941176470588,0.1311706629055007,0.0,14.006362167982772,0.0
LeakPy,14905,0,0.4,0.9476987447698746,0.2930113768284189,0.1273885350318471,22.963699698354784,0.0
lets-do-dns,2939,0,0.2,0.3260869565217391,0.0462695199537304,0.0,25.235909090909093,0.0
libit,11359,4588,0.3333333333333333,0.8419540229885059,0.2074457083764219,0.3982300884955752,44.91815151515151,0.0
libnacl,1729,0,0.2,0.5238095238095238,0.2263434579439252,0.8852459016393442,14.105441861001548,0.0
LicenseCheck,18697,0,0.5333333333333333,0.4016393442622951,0.1359577922077922,0.524390243902439,25.45762937004037,0.0
LicenseMatrix,8082,0,0.2666666666666666,1.0,0.4316860465116279,1.1428571428571428,19.18042326893857,0.0
LicensingPy,18765,0,0.2666666666666666,0.9655172413793104,0.2049226179377214,0.0428571428571428,31.025021987686905,0.0
light-captcha,4869,0,0.2666666666666666,0.8571428571428571,0.1712473572938689,0.2857142857142857,67.08010204081633,0.0
logwatchdog,6472,0,0.4666666666666667,0.95,0.2772727272727273,0.0,23.62366694011485,0.0
m209,1110,0,0.1333333333333333,0.504950495049505,0.2288828337874659,0.2101449275362318,10.900055343839307,0.0
macen,12078,0,0.2666666666666666,0.1130136986301369,0.051703526598924,0.0223463687150838,14.003375460768826,0.0
magika,10037,0,0.4666666666666667,0.2639405204460966,0.1722846441947565,0.0298507462686567,17.75031989489168,0.0
bazaar,20429,0,0.2666666666666666,0.0396039603960396,0.0040705563093622,0.1774193548387097,25.44199391841146,0.0
masked-input,13073,0,0.4,0.32,0.1563876651982378,0.0,26.205292360221936,0.0
mcp-pypi,11319,0,0.4666666666666667,0.863013698630137,0.1898962084304172,0.2371794871794871,27.66339721476413,0.0
pypi-query-mcp-server,21532,0,0.5333333333333333,0.9321401938851605,0.1530612244897959,0.0,22.17150265495876,0.0
memory-journal-mcp,18832,273874,0.4666666666666667,0.8115015974440893,0.1518708083303918,0.217877094972067,26.499474735238184,0.0
merkly,6334,0,0.2666666666666666,0.1368421052631579,0.1252446183953033,0.0847457627118644,127.31356731095286,0.0
meta-package-manager,25797,0,0.2666666666666666,0.649624060150376,0.3960229578526291,0.1270491803278688,18.62261908054913,0.0
metascout,12214,0,0.3333333333333333,0.9456264775413712,0.1830508474576271,0.0198019801980198,28.429741247770306,0.0
metisos_agentV1,15276,0,0.6,0.3529411764705882,0.1176470588235294,0.8571428571428571,41.70183291245792,0.0
miarec_sshfs,6854,0,0.2666666666666666,0.233009708737864,0.1833227243793762,0.0294117647058823,17.121576250417736,0.0
minisignxml,4922,0,0.1333333333333333,0.0263157894736842,0.0171026156941649,0.0526315789473684,18.10610280475827,0.0
misp-modules,27408,0,0.2666666666666666,0.2264334305150631,0.0834892192576548,0.0350076103500761,18.84650052724248,0.0
cti-python-stix2,6863,0,0.4,0.2059504132231405,0.1245208118468933,0.0083487940630797,17.380876952798186,0.0
mitmproxy,4167,4744,0.2,0.1747513389441469,0.0808657225373186,0.0596412556053811,12.610442508878704,0.0
mjpeg-streamer,5722,0,0.2666666666666666,0.0,0.0151933701657458,0.4545454545454545,10.931957630328997,0.0
mkx,3422,2266,0.1333333333333333,0.1,0.0516545601291364,0.0,15.675890109890108,0.0
mmgen-node-tools,3382,0,0.0666666666666666,0.0901408450704225,0.1823184152604549,0.0,26.28310945273632,0.0
mmgen-wallet,11478,0,0.1333333333333333,0.1224206693254725,0.1047493598581839,0.0375,17.923136287070736,0.0
Mobile-Security-Framework-MobSF,11997,110,0.1333333333333333,0.6927665920954511,0.1183177308928321,0.0011820330969267,29.377240973312407,0.0
moonito-python,6051,0,0.1333333333333333,0.9,0.1893805309734513,0.2666666666666666,39.65819672131147,0.0
captcha,1917,0,0.2,0.4418604651162791,0.2173274596182085,0.2105263157894736,13.35913433174495,0.0
msticpy,15612,25897,0.5333333333333333,0.8656263545730386,0.2829149981242529,0.2552926525529265,20.086855414477785,0.0
nsec3map,10271,0,0.4,0.0652173913043478,0.0421489408167722,0.0172413793103448,13.806253495608336,0.0
neonpay,0,0,0.0,0.7596717467760844,0.1181936443040327,0.3896551724137931,21.25174228282721,0.0
netora,0,0,0.0,0.0,0.0034904013961605,0.0,10.667168831168834,0.0
neutrino-api-client-requests,998,0,0.1333333333333333,0.9594594594594592,0.4838900384274313,0.0256410256410256,59.93383561643836,0.0
nfstream,25561,0,0.3333333333333333,0.481981981981982,0.1919741883444242,0.2525252525252525,19.93298456588844,0.0
nginx-defender,30581,0,0.5333333333333333,0.6481481481481481,0.1773533424283765,0.5,32.93646768481196,0.0
npss,927,0,0.1333333333333333,0.1538461538461538,0.1975308641975308,0.0,0.0,0.0
obfuscator,1263,0,0.2666666666666666,0.4266666666666667,0.3043160204828091,0.1818181818181818,16.976803069053712,0.0
obfuslite,17034,0,0.5333333333333333,0.8573975044563281,0.1520529244985823,0.1574803149606299,18.959991563788453,0.0
onetimepass,6076,0,0.1333333333333333,0.972222222222222,0.4727564102564103,0.0,15.942479614893411,0.0
onvif-python,60196,0,0.6666666666666666,0.0,0.1489864694934862,0.0803689064558629,24.735026438188505,0.0
sdk-python,4480,0,0.4666666666666667,0.75,0.2,0.7702702702702703,31.376799250209647,0.0
opencanary,11199,17138,0.4666666666666667,0.2473572938689217,0.1286801665948585,0.0510204081632653,14.738502362880864,0.0
opentrustprotocol,11882,0,0.5333333333333333,0.9893617021276596,0.294010889292196,0.2054794520547945,31.45921258549932,0.0
ossindex-python,4518,0,0.4,0.2233009708737864,0.2772277227722772,0.1290322580645161,16.983110533989436,0.0
otpauth,1589,0,0.2,0.2666666666666666,0.2299349240780911,1.4444444444444444,11.591700994674971,0.0
otterdog,7815,0,0.4,0.0606585788561525,0.0661617142487214,0.0448504983388704,23.910236860209064,0.0
owiener,2485,0,0.0666666666666666,0.875,0.4685314685314685,0.1666666666666666,16.60212017167382,0.0
paramiko,2353,30,0.1333333333333333,0.3857519788918205,0.2984965975629055,0.0,19.67720893141946,0.0
parser201,1463,0,0.2666666666666666,0.96875,0.4120982986767486,0.0303030303030303,14.073979591836736,0.0
pass-audit,7849,0,0.2666666666666666,0.7946428571428571,0.1605465414175918,0.0,15.302784469885516,0.0
pass-import,34657,0,0.3333333333333333,0.7831858407079646,0.1677936962750716,0.3625730994152046,26.613730762179014,0.0
passinfo_sdk,16985,0,0.2666666666666666,0.7741935483870968,0.673866090712743,0.6111111111111112,27.93720714787496,0.0
passme,1002,0,0.2,0.0,0.1428571428571428,0.4,10.6524385097661,0.0
PyPass,2171,0,0.2,0.0444444444444444,0.0412621359223301,0.0,12.31887323943662,0.0
opencanary,11199,17138,0.4666666666666667,0.2473572938689217,0.1286801665948585,0.0510204081632653,14.738502362880864,0.0
pdfalyzer,25439,0,0.4,0.5787965616045845,0.1378318584070796,0.0454545454545454,13.51033212560387,0.0
pdfcipher,2171,0,0.1333333333333333,0.4666666666666666,0.3273381294964029,0.0,13.868564102564104,0.0
permission-storage-manager,18316,0,0.4,0.7064965197215777,0.2407407407407407,0.5697674418604651,32.537354128752256,0.0
piiip,9176,0,0.3333333333333333,0.3684210526315789,0.1457174638487208,0.025,15.488600274097768,0.0
pip-audit,26159,0,0.4,0.3227722772277228,0.1571029157236053,0.0140845070422535,17.981963582341795,0.0
pirate_chain_py,1304,0,0.2,0.9210526315789472,0.7997936016511867,0.0606060606060606,21.707151515151512,0.0
pki-tools,1973,0,0.2666666666666666,0.3933463796477495,0.1856386109476162,0.06282722513089,95.92510489510492,0.0
plyara,7622,0,0.2,0.716,0.1630199567203654,0.057471264367816,17.218054943902697,0.0
ngc,4714,0,0.1333333333333333,1.0,0.1070038910505836,0.0,14.326461927766278,0.0
strings,432,0,0.0666666666666666,1.0,0.0680190930787589,0.0,0.0,0.0
poottu,8916,0,0.4,0.0,0.0137474541751527,0.0181818181818181,12.387930540853876,0.0
ppklib,8208,0,0.4,0.9737704918032788,0.5648335015136225,0.2558139534883721,16.721486053955193,0.0
pqbit,129,0,0.0,0.4019607843137255,0.2476303317535545,0.0,0.0,0.0
PolarDNS,11389,0,0.4,0.0,0.2398509250632237,0.0,15.445683124240215,0.0
precli,2203,0,0.13333333333333333,0.0,0.3254134533945527,0.028469750889679714,85.71420153482276,0.0
pride-checksum,6748,0,0.26666666666666666,0.6538461538461539,0.12864077669902912,0.0,23.951701357466067,0.0
privacyidea,9092,0,0.4,0.3916642462968342,0.23388189010233038,0.03027845363611787,12.315300825997934,0.0
psengine,1573,0,0.26666666666666666,0.2620111731843575,0.15462386877828055,0.11736334405144695,12.961794363840834,0.0
pshitt,3046,0,0.2,0.05,0.09897610921501707,0.0,27.84792207792208,0.0
ptdos,5531,0,0.4,0.78,0.16750756811301717,0.038461538461538464,11.504007251631617,0.0
purple,11447,0,0.26666666666666666,0.5217391304347826,0.22202327663384064,0.1935483870967742,12.62957857287245,0.0
pwndck,1583,0,0.13333333333333333,0.3157894736842105,0.06785714285714285,0.0,10.362261904761908,0.0
pwnedpwd,2885,0,0.13333333333333333,0.0,0.0,0.0,14.844794745484403,0.0
pwntools-elfonly,647,0,0.13333333333333333,0.4301330798479088,0.2389550963668747,0.09713024282560706,21.95753375527426,0.0
enigma,5793,0,0.26666666666666666,0.6666666666666665,0.32936507936507936,0.08196721311475409,17.681228508308525,0.0
py-hsm,11023,0,0.3333333333333333,0.41216216216216217,0.3206468152238217,0.3770491803278688,28.83343820224719,0.0
py-jwt-validator,6690,0,0.26666666666666666,0.09302325581395349,0.07,0.26666666666666666,11.608525756160645,0.0
py-jwt-verifier,6690,0,0.26666666666666666,0.09302325581395349,0.07,0.26666666666666666,11.608525756160645,0.0
py-tree-sitter-spthy,1350,0,0.2,0.8222222222222222,0.1134020618556701,0.0,15.55434394904459,0.0
py4phi,9652,0,0.4,0.4652777777777778,0.219831223628692,0.06206896551724138,15.86952238335435,0.0
pyAndroZoo,1479,0,0.13333333333333333,0.0,0.04878048780487805,1.0,26.058123249299722,0.0
pyHIDS,6002,0,0.26666666666666666,0.5,0.1379980563654033,0.0,10.819593495934964,0.0
pyopenssl,1665,0,0.06666666666666667,0.7580645161290324,0.30166333998669326,0.12953367875647667,12.785847935847936,0.0
pyaim,15288,0,0.4666666666666667,0.9032258064516128,0.2327718223583461,0.75,26.18544767351644,0.0
pyargon2,3796,0,0.26666666666666666,0.375,0.16790123456790124,0.25,12.366634633502922,0.0
pyauthenticator,3685,0,0.2,0.38636363636363635,0.2,0.047619047619047616,19.907184781197248,0.0
pycanon,7378,0,0.2,0.7156862745098038,0.3233766233766234,0.05714285714285714,26.657863222338367,0.0
pyccat,2842,0,0.13333333333333333,0.34615384615384615,0.07432432432432433,0.0,12.837186147186149,0.0
pycryptodome,3498,34,0.06666666666666667,0.22545063223029324,0.2368815592203898,0.3274647887323944,14.384569057140322,0.0
cryptoscan,24836,0,0.4,0.875,0.21224325412807088,0.3541666666666667,60.95972027972029,0.0
PyCVESearch,2336,0,0.13333333333333333,0.32,0.17880794701986755,0.8888888888888888,15.134503496503495,0.0
pydc-auth,3635,0,0.13333333333333333,0.5217391304347826,0.19104477611940296,0.5,38.17936708860759,0.0
pydiagral,6838,0,0.4,0.9815950920245399,0.43204238217025936,0.02,16.160589189539944,0.0
pydvdcss,1311,0,0.06666666666666667,0.5833333333333334,0.3544303797468354,0.21739130434782608,13.060715691877817,0.0
PyEncryptor,3372,0,0.13333333333333333,0.75,0.2219626168224299,0.5,21.72693693693694,0.0
PyEUPI,662,0,0.2,0.1,0.11704834605597965,0.45454545454545453,15.013703703703705,0.0
py-gitguardian,3797,0,0.3333333333333333,0.37337662337662336,0.1323050556983719,0.024896265560165973,20.066801932367152,0.0
libgreat,819,0,0.0,0.9111111111111111,0.35760026963262553,0.0,0.0,0.0
PyHashlookup,616,0,0.2,0.3783783783783784,0.14285714285714288,0.03571428571428571,18.826551724137932,0.0
pyhttpx-pro,6698,0,0.3333333333333333,0.7857142857142857,0.0974124809741248,0.0,22.51456823266219,0.0
pyipasnhistory,1364,0,0.2,0.5,0.20132013201320131,0.125,14.47088093208298,0.0
pykalimux,1996,0,0.13333333333333333,0.0,0.124031007751938,0.0,22.174014939309057,0.0
PyLacus,1197,0,0.13333333333333333,0.38095238095238093,0.0967741935483871,0.18181818181818182,15.900833333333335,0.0
pylcg,11461,0,0.26666666666666666,0.8448275862068965,0.2249560632688928,0.08333333333333333,19.203999999999997,0.0
Linear_Feedback_Shift_Register,17485,52,0.3333333333333333,0.5444444444444444,0.44519678374947097,0.9272727272727272,29.10071455419666,0.0
pylibsrtp,2945,0,0.13333333333333333,0.3,0.15911730545876887,0.15151515151515152,23.12198047419805,0.0
PyLookyloo,959,0,0.2,0.5280898876404494,0.23628691983122363,0.015625,11.461923076923078,0.0
PyLookylooMonitoring,822,0,0.13333333333333333,0.5135135135135135,0.19274376417233563,0.041666666666666664,15.98001373626374,0.0
core,19786,0,0.5333333333333333,0.8053866203301477,0.19163999824646005,0.20227038183694532,29.900969136630724,0.0
PyMISP,6489,0,0.2,0.3321604503870514,0.14614920571083853,0.06047197640117994,16.531207685542658,0.0
PyMISPGalaxies,465,0,0.06666666666666667,0.4666666666666666,0.33572710951526036,0.08333333333333333,0.0,0.0
PyMISPWarningLists,538,0,0.13333333333333333,0.05084745762711865,0.07775768535262206,0.0,0.0,0.0
pymuxkali,2882,0,0.13333333333333333,0.0,0.16161616161616163,0.0,17.291621621621626,0.0
pyosintleak,2200,0,0.13333333333333333,0.0,0.00352112676056338,0.14285714285714285,15.535617715617718,0.0
PyOTI,4365,0,0.06666666666666667,0.6733167082294265,0.21996103052608787,0.3106060606060606,14.671927990708479,0.0
pyotp2289,8462,0,0.26666666666666666,0.9772727272727273,0.30809087285771225,0.16666666666666666,14.198640458785423,0.0
pyoutlineapi,20717,0,0.4,0.9297124600638977,0.25226908702616124,0.28205128205128205,53.38623526918187,0.0
pypandora,1176,0,0.13333333333333333,0.5277777777777778,0.2214765100671141,0.045454545454545456,20.070337381916328,0.0
PyPDNS,1382,0,0.2,0.45283018867924535,0.17558528428093645,0.09090909090909091,11.79058823529412,0.0
PyPhishtankLookup,932,0,0.13333333333333333,0.48,0.20060790273556234,0.07692307692307693,10.895606811145512,0.0
crl-monitor,3535,0,0.0,0.0,0.09322779243623572,0.0,36.56404002501563,0.0
pyramid_nacl_session,820,0,0.06666666666666667,0.12280701754385964,0.22300884955752212,0.13333333333333333,25.77458438996901,0.0
pyrdp,28791,0,0.4,0.3249619482496195,0.18818421345604336,0.040965618141916606,14.461266496977473,0.0
PyRedactKit,10248,6424,0.2,0.4307692307692308,0.2281059063136456,0.023255813953488372,16.20982254709283,0.0
securebox-py,264,0,0.0,0.5,0.189873417721519,0.125,0.0,0.0
pysecuritytxt,628,0,0.13333333333333333,0.15,0.1806020066889632,0.16666666666666666,19.307601410934748,0.0
pyshamir,2310,0,0.13333333333333333,0.25,0.16835016835016833,0.5,28.65542510121458,0.0
PyTaxonomies,4473,0,0.13333333333333333,0.0,0.026315789473684213,0.23529411764705882,43.13618566618567,0.0
python-axolotl,3179,0,0.4,0.07641196013289037,0.0792838874680307,0.10509554140127389,20.99918952108064,0.0
python-evtx,4461,0,0.13333333333333333,0.3069306930693069,0.251975051975052,0.011428571428571429,11.709749966027992,0.0
Locker,2562,0,0.13333333333333333,0.34615384615384615,0.24653739612188366,1.0,21.01421871081013,0.0
python-mbedtls,12763,0,0.26666666666666666,0.1323251417769376,0.07830940988835726,0.0603448275862069,15.485354657649268,0.0
zap-api-python,1114,0,0.26666666666666666,0.7679222357229648,0.4643244709712425,0.0014727540500736377,21.714504201680672,0.0
python-pam,2413,0,0.13333333333333333,0.23076923076923075,0.12049180327868853,0.0,18.54575,0.0
python-paseto,3588,0,0.13333333333333333,0.8625954198473282,0.17546848381601365,0.06666666666666667,21.337061528059504,0.0
